SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	CommonUse	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon	nOTActionShowType	bShowLevel	nFightLogFlag
29393	1	1519	1	1	0	0	0	1		(29393) 入针·膻中穴	入针·膻中穴	测试技能					1	1			1				0							
29394	1	1519	1	1	0	0	0	1		(29394) 入针·巨阙穴	入针·巨阙穴	测试技能					1	1			1				0							
29395	1	1519	1	1	0	0	0	1		(29395) 入针·合谷穴	入针·合谷穴	测试技能					1	1			1				0							
29396	1	1519	1	1	0	0	0	1		(29396) 入针·心俞穴	入针·心俞穴	测试技能					1	1			1				0							
29397	1	1519	1	1	0	0	0	1		(29397) 入针·命门穴	入针·命门穴	测试技能					1	1			1				0							
29398	1	1519	1	1	0	0	0	1		(29398) 入针·中庭、璇玑、悬枢、神道穴	入针·中庭穴、璇玑穴、悬枢穴、神道穴	测试技能					1	1			1				0							
29399	1	1519	1	1	0	0	0	1		(29399) 入针·曲池穴	入针·曲池穴	测试技能					1	1			1				0							
29400	1	1519	1	1	0	0	0	1		(29400) 入针·天枢穴	入针·天枢穴	测试技能					1	1			1				0							
29401	1	1519	1	1	0	0	0	1		(29401) 入针·神阙穴	入针·神阙穴	测试技能					1	1			1				0							
29402	1	1519	1	1	0	0	0	1		(29402) 入针·紫宫穴	入针·紫宫穴	测试技能					1	1			1				0							
29403	1	1519	1	1	0	0	0	1		(29403) 入针·气海穴	入针·气海穴	测试技能					1	1			1				0							
29404	1	1519	1	1	0	0	0	1		(29404) 入针·百会穴	入针·百会穴	测试技能					1	1			1				0							
29405	1	1519	1	1	0	0	0	1		(29405) 入针·少泽穴	入针·少泽穴	测试技能					1	1			1				0							
29406	1	1519	1	1	0	0	0	1		(29406) 入针·灵台穴	入针·灵台穴	测试技能					1	1			1				0							
29407	1	1519	1	1	0	0	0	1		(29407) 入针·天柱穴	入针·天柱穴	测试技能					1	1			1				0							
29408	1	1519	1	1	0	0	0	1		(29408) 入针·风池穴	入针·风池穴	测试技能					1	1			1				0							
29409	1	1519	1	1	0	0	0	1		(29409) 入针·玉枕穴	入针·玉枕穴	测试技能					1	1			1				0							
29410	1	1524	1	1	0	0	0	1		(29410) 取针·膻中穴	取针·膻中穴	测试技能					1	1			1				0							
29411	1	1524	1	1	0	0	0	1		(29411) 取针·巨阙穴	取针·巨阙穴	测试技能					1	1			1				0							
29412	1	1524	1	1	0	0	0	1		(29412) 取针·合谷穴	取针·合谷穴	测试技能					1	1			1				0							
29413	1	1524	1	1	0	0	0	1		(29413) 取针·心俞穴	取针·心俞穴	测试技能					1	1			1				0							
29414	1	1524	1	1	0	0	0	1		(29414) 取针·命门穴	取针·命门穴	测试技能					1	1			1				0							
29415	1	1524	1	1	0	0	0	1		(29415) 取针·中庭、璇玑、悬枢、神道穴	取针·中庭穴、璇玑穴、悬枢穴、神道穴	测试技能					1	1			1				0							
29416	1	1524	1	1	0	0	0	1		(29416) 取针·曲池穴	取针·曲池穴	测试技能					1	1			1				0							
29417	1	1524	1	1	0	0	0	1		(29417) 取针·天枢穴	取针·天枢穴	测试技能					1	1			1				0							
29418	1	1524	1	1	0	0	0	1		(29418) 取针·神阙穴	取针·神阙穴	测试技能					1	1			1				0							
29419	1	1524	1	1	0	0	0	1		(29419) 取针·紫宫穴	取针·紫宫穴	测试技能					1	1			1				0							
29420	1	1524	1	1	0	0	0	1		(29420) 取针·气海穴	取针·气海穴	测试技能					1	1			1				0							
29421	1	1524	1	1	0	0	0	1		(29421) 取针·百会穴	取针·百会穴	测试技能					1	1			1				0							
29422	1	1524	1	1	0	0	0	1		(29422) 取针·少泽穴	取针·少泽穴	测试技能					1	1			1				0							
29423	1	1524	1	1	0	0	0	1		(29423) 取针·灵台穴	取针·灵台穴	测试技能					1	1			1				0							
29424	1	1524	1	1	0	0	0	1		(29424) 取针·天柱穴	取针·天柱穴	测试技能					1	1			1				0							
29425	1	1524	1	1	0	0	0	1		(29425) 取针·风池穴	取针·风池穴	测试技能					1	1			1				0							
29426	1	1524	1	1	0	0	0	1		(29426) 取针·玉枕穴	取针·玉枕穴	测试技能					1	1			1				0							
29427	1	1512	1	1	0	0	0	1		(29427) 导气·膻中穴	导气·膻中穴	测试技能					1	1			1				0							
29428	1	1512	1	1	0	0	0	1		(29428) 导气·巨阙穴	导气·巨阙穴	测试技能					1	1			1				0							
29429	1	1512	1	1	0	0	0	1		(29429) 导气·合谷穴	导气·合谷穴	测试技能					1	1			1				0							
29430	1	1512	1	1	0	0	0	1		(29430) 导气·心俞穴	导气·心俞穴	测试技能					1	1			1				0							
29431	1	1512	1	1	0	0	0	1		(29431) 导气·命门穴	导气·命门穴	测试技能					1	1			1				0							
29432	1	1512	1	1	0	0	0	1		(29432) 导气·中庭、璇玑、悬枢、神道穴	导气·中庭穴、璇玑穴、悬枢穴、神道穴	测试技能					1	1			1				0							
29433	1	1512	1	1	0	0	0	1		(29433) 导气·曲池穴	导气·曲池穴	测试技能					1	1			1				0							
29434	1	1512	1	1	0	0	0	1		(29434) 导气·天枢穴	导气·天枢穴	测试技能					1	1			1				0							
29435	1	1512	1	1	0	0	0	1		(29435) 导气·神阙穴	导气·神阙穴	测试技能					1	1			1				0							
29436	1	1512	1	1	0	0	0	1		(29436) 导气·紫宫穴	导气·紫宫穴	测试技能					1	1			1				0							
29437	1	1512	1	1	0	0	0	1		(29437) 导气·气海穴	导气·气海穴	测试技能					1	1			1				0							
29438	1	1512	1	1	0	0	0	1		(29438) 导气·百会穴	导气·百会穴	测试技能					1	1			1				0							
29439	1	1512	1	1	0	0	0	1		(29439) 导气·少泽穴	导气·少泽穴	测试技能					1	1			1				0							
29440	1	1512	1	1	0	0	0	1		(29440) 导气·灵台穴	导气·灵台穴	测试技能					1	1			1				0							
29441	0	0	1	1	0	0	0	1		(29441) 青圃着尘子弹是伤害技能	青圃着尘	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)					1	1			1				0							
29442	0	0	1	1	0	0	0	1		(29442) 韦柔丝_普通攻击	普通攻击	测试技能					1	1			1				0							
29443	0	0	1	1	0	0	0	1		(29443) 韦柔丝_葬魂血爪_单体	葬魂血爪	测试技能					1	1			1				0							
29444	0	0	1	1	0	0	0	1		(29444) 韦柔丝_葬魂钉_单体	葬魂钉	测试技能					1	1			1				0							
29445	0	0	1	1	0	0	0	1		(29445) 韦柔丝_三阳穿心掌_单体	三阳穿心掌	测试技能					1	1			1				0							
29446	1	1512	1	1	0	0	0	1		(29446) 导气·天柱穴	导气·天柱穴	测试技能					1	1			1				0							
29447	1	1512	1	1	0	0	0	1		(29447) 导气·风池穴	导气·风池穴	测试技能					1	1			1				0							
29448	1	1512	1	1	0	0	0	1		(29448) 导气·玉枕穴	导气·玉枕穴	测试技能					1	1			1				0							
29460	0	16448	1	1	0	0	0	1		(29460) 韦柔丝_逆心转脉_逆脉母技能	逆心转脉	运功将自身<MONSTER nSpecialValue1 29460>点耐力转化为<MONSTER nSpecialValue2 29460>点精神，并获得气劲“逆脉”：气血值上限降低，内外功攻击力提高。\n拥有“逆脉”效果时施展招式，会将自身的<MONSTER nSpecialValue1 29460>点精神转为<MONSTER nSpecialValue2 29460>点耐力，并将“逆脉”效果变为“顺脉”，内外功攻击力降低，气血值上限提高。\n“逆脉”和“顺脉”效果均可自行取消。\n根据最后一次释放招式的消耗精神或耐力类型来决定下一次使用的招式为"逆心转脉"或"逆心转脉·逆脉"。				特殊技，将精神值与耐力值，气血值与内功和外功攻击相互转换。	0	1			0				0	特殊技，将精神值与耐力值，气血值与内功和外功攻击相互转换。					1	
29461	0	16538	1	1	0	0	0	1		(29461) 韦柔丝_逆心转脉_顺脉	逆心转脉·顺脉	运功将自身的<MONSTER nSpecialValue1 29460>点精神转为<MONSTER nSpecialValue2 29460>点耐力，并将“逆脉”效果变为“顺脉”，内外功攻击力降低，气血值上限提高。\n根据最后一次释放招式的消耗精神或耐力类型来决定下一次使用的招式为"逆心转脉"或"逆心转脉·逆脉"。					0	1			0				0							
29462	1	13166	1	1	0	0	0	1		(29462) 韦柔丝_灵狐截刃_挣扎1	挣扎	挣扎！					1	1			1				0							
29463	1	13167	1	1	0	0	0	1		(29463) 韦柔丝_灵狐截刃_挣扎2	挣扎	挣扎！					1	1			1				0							
29468	0	19433	1	1	0	0	0	1		(29468) 阿基修斯_夺命突	夺命突	消耗<MONSTER nEnduranceCost 29468>点耐力，运功3秒后对前方8尺范围内的目标造成<MONSTER nDamage 29468>点外功伤害和<MONSTER nEnduranceDamage 29468>耐力打击。若在水中释放，则造成的伤害提高180%。\n招式达到三重后，运功时间缩短至2秒，范围扩大至20尺。施展时若自身耐力高于90%，则本次伤害提高至<MONSTER nSpecialValue1 29468>,同时自身向后跳跃4尺。				伤害技，对范围内的敌方目标造成伤害和耐力打击。	0	1			0				0	伤害技，对范围内的敌方目标造成伤害和耐力打击。					1	
29471	1	15768	1	1	0	0	0	1		(29471) 青圃着尘治疗	青圃着尘	被动效果：“凌波飞叶令”套路招式调息时间降低7.5%，每次施展获得1片“飞叶”效果，灵素心法下额外获得7.5%调息降低效果并额外获得1片“飞叶”。\n主动效果：拥有12片“飞叶”可以施展，引导“飞叶”对目标及其周围10尺范围最多4个非自身的友方目标进行持续治疗。每片“飞叶”对范围内随机一个友方目标回复<SUB 29474 1>气血值。“飞叶”连续命中同一友方目标时其后续治疗效果会衰减50%。		翠减红衰就，青圃怒还真。		疗伤技，对目标造成持续大量治疗，拉开距离时使用最佳。	1	1			1	1			0	疗伤技，对目标造成持续大量治疗，拉开距离时使用最佳。						
29474	0	0	1	1	0	0	0	1		(29474) 青圃着尘子弹是治疗技能	青圃着尘	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0							
29476	1	10471	1	1	0	0	0	1		(29476) 天原绝境_战象推人母技能	战象突进	操纵战象向前方突进，将路径上目标击退，并使目标获得“惊惧”不利效果。					1	1			1				0							
29484	0	0	1	1	0	0	0	1		(29484) 5号_月泉淮_朱雀燃鼎后续爆炸	朱雀燃鼎·散	测试技能					1	1			1				0							
29485	1	13	1	1	0	0	0	1		(29485) 紫气持续造成伤害_气纯	紫气东来	测试技能					1	1			1				0							
29486	1	13	1	1	0	0	0	1		(29486) 紫气持续造成伤害_剑纯	紫气东来	测试技能					1	1			1				0							
29490	0	3318	1	1	0	0	0	1		(29490) 阿基修斯_夜叉探海	夜叉探海	增加外功攻击，持续5秒，并向指定目标冲锋发起单体外功攻击并减少其耐力。LV3后，伤害附带流血DOT，流血DOT的伤害与目标耐力值成反比。（该技能在游泳状态时附带提高目标游泳速度100%，并额外获得一个每秒恢复自身1%的耐力的BUFF夜叉之躯，持续15秒）					0	1			0				0							
29491	0	0	1	1	0	0	0	1		(29491) 程沐华_玄珠花蜜_恢复	玄珠花蜜·恢复	测试技能					1	1			1				0							
29492	0	0	1	1	0	0	0	1		(29492) 程沐华_玄珠花蜜_反射	玄珠花粉	测试技能					1	1			1				0							
29493	1	0	1	1	0	0	0	1		(29493) 血魄_斩绝额外伤害	血魄	测试技能					1	1			1				0							
29495	1	16028	1	1	0	0	0	1		(29495) 北天药宗_紫叶_紫叶沉疴逐步加强	荨萼	“紫叶沉疴”不占用基础调息时间，自身“无方中和”引发“紫叶沉疴”种子疯狂生长时若目标气血值低于50%，则使得自身接下来所施展的“紫叶沉疴”得到强化，每次“紫叶沉疴”种子最多强化一次。每层强化额外叠加3%的治疗吸收量，最多强化5次，施展“紫叶沉疴”时每层强化返还2秒“紫叶沉疴”调息时间。脱离战斗后失去强化效果。					1	1			1				0							
29497	0	0	1	1	0	0	0	1		(29497) 阿基修斯_夜叉探海流血名字	夜叉之戟	测试技能					1	1			1				0							
29498	1	15767	1	1	0	0	0	1		(29498) 北天药宗_新灵荆_荆棘生长后残留种子	灵荆	“苍棘缚地”持续时间延长8秒，受到的伤害降低70%，造成的伤害提高70%，命中目标时使目标获得“逆乱”。					1	1			1				0							
29499	1	16024	1	1	0	0	0	1		(29499) 北天药宗_沉疴_紫叶沉疴附带温性	苦苛	“紫叶沉疴”调息时间降低10秒，附带1点温性，造成<SUB 28385 1>毒性内功伤害。					1	1			1				0							
29500	0	15409	1	1	0	0	0	1		(29500) 商陆缀寒可移动	商陆缀寒	运功1.5秒，对目标造成<SUB 27552 0>毒性内功伤害，并使得自身获得1点寒性。<TALENT 27530 1 伤害提高10%><TALENT 28410 1 命中属于自身“逆乱”层数低于4层的目标将为其添加一层“逆乱”效果><TALENT 28420 1 可以移动施展，运功时间降低0.5秒，成功施展后使得自身基础调息时间降低0.5秒><TALENT 28443 1 施展“商陆缀寒”降低自身“紫叶沉疴”“苍棘缚地”1秒调息时间><TALENT 40194 1 >		云凄水漓漓，日暮缀寒归。		伤害技，需运功施展并获取一点寒性。	0	1			1				0	伤害技，需运功施展并获取一点寒性。	1					
29503	1	16023	1	1	0	0	0	1		(29503) 北天药宗_含锋_含锋破月飞叶满襟命中逆乱增伤	茎蹊	“含锋破月”、“飞叶满襟”造成伤害提高40%，命中“逆乱”效果的目标，每层再提高12%的伤害。					1	1			1				0							
29505	0	0	1	1	0	0	0	1		(29505) 含锋破月伤害子技能	含锋破月	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)					1	1			1				0							
29506	0	0	1	1	0	0	0	1		(29506) 飞叶满襟伤害子技能	飞叶满襟	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)					1	1			1				0							
29507	1	0	1	1	0	0	0	1		(29507) 水苏回风微澜	水苏	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0							
29511	1	0	1	1	0	0	0	1		(29511) 丐帮3%大附魔_伤害效果	蜀犬吠日·玉简	测试技能					1	1			1				0							
29513	1	0	1	1	0	0	0	1		(29513) 大附魔剑影伤害子技能	剑影留痕	测试技能					1	1			1				0							
29514	1	0	1	1	0	0	0	1		(29514) 29514 丐帮5%大附魔_蛟龙额外伤害1234	蛟龙翻江·残卷	测试技能					1	1			1				0							
29514	2	0	1	1	0	0	0	1		(29514) 29514 丐帮5%大附魔_蛟龙额外伤害1234	双龙取水·残卷	测试技能					1	1			1				0							
29514	3	0	1	1	0	0	0	1		(29514) 29514 丐帮5%大附魔_蛟龙额外伤害1234	龙游天地·残卷	测试技能					1	1			1				0							
29514	4	0	1	1	0	0	0	1		(29514) 29514 丐帮5%大附魔_蛟龙额外伤害1234	龙腾五岳·残卷	测试技能					1	1			1				0							
29515	1	13	1	1	0	0	0	1		(29515) 剑纯气场伤害技能	万剑归宗	<SKILL PhysicsDamage>(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1				0							
29516	1	0	1	1	0	0	0	1		(29516) 少林千斤坠大附魔实际伤害	金刚日轮	金刚日轮					0	1			1				0							
29528	1	15677	1	1	0	0	0	1		(29528) 北天药宗_新反佐_灵素中和提高治疗量	反佐	“灵素中和”会心几率提高10%，会心效果提高10%。					1	1			1				0							
29531	1	15421	1	1	0	0	0	1		(29531) 北天药宗_潜香_离开逐云寒蕊后继续隐匿	潜香	处于自身的“逐云寒蕊”中，自身只需要0.25秒的渐隐时间立即进入“隐匿”状态，且在“隐匿”期间自身受到治疗效果提高100%。					1	1			1				0							
29532	0	0	1	1	0	0	0	1		(29532) 逐云阴性额外伤害	逐云寒蕊	逐云寒蕊					1	1			1				0							
29533	0	0	1	1	0	0	0	1		(29533) 逐云阳性额外伤害	逐云寒蕊	逐云寒蕊					1	1			1				0							
29534	0	0	1	1	0	0	0	1		(29534) 逐云混元额外伤害	逐云寒蕊	逐云寒蕊					1	1			1				0							
29535	0	0	1	1	0	0	0	1		(29535) 逐云毒额外伤害	逐云寒蕊	逐云寒蕊					1	1			1				0							
29536	0	0	1	1	0	0	0	1		(29536) 逐云外额外伤害	逐云寒蕊	逐云寒蕊					1	1			1				0							
29537	0	0	1	1	0	0	0	1		(29537) 逐云田螺额外伤害	逐云寒蕊	逐云寒蕊					1	1			1				0							
29545	1	13444	1	1	0	0	0	1		(29545) 29545 篾片蛊	篾片蛊	为目标种下“篾片蛊”，持续8秒，“篾片蛊”会在目标体内逐渐成长，成长期间每次自身“千劫万毒手”套路招式和宠物招式攻击会提升“篾片蛊”的毒性，最多可提升4次。成长4次或时间结束则会对目标造成<SUB 29573 0>伤害且伤害量取决于持续时间内成长的次数。该招式视为“引魂蛊术”套路招式。		氲毒阙心志，暗蛊伤阴阳。		攻击技，能对单个目标造成大量伤害。	1	1			1	1			0	攻击技，能对单个目标造成大量伤害。						
29548	1	0	1	1	0	0	0	1		(29548) 百锻寒冷	履冰	测试技能					1	1			1				0							
29553	1	0	1	1	0	0	0	1		(29553) 百锻灼烧	炽炎	测试技能					1	1			1				0							
29554	1	0	1	1	0	0	0	1		(29554) 百锻春风	空青	测试技能					1	1			1				0							
29570	0	0	1	1	0	0	0	1		(29570) 大附魔闹须弥	闹须弥	测试技能					1	1			1				0							
29573	1	0	1	1	0	0	0	1		(29573) 29573 篾片蛊伤害	篾片蛊	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)		<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)			1	1			1				0							
29573	2	0	1	1	0	0	0	1		(29573) 29573 篾片蛊伤害	篾片蛊	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)		<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)			1	1			1				0							
29573	3	0	1	1	0	0	0	1		(29573) 29573 篾片蛊伤害	篾片蛊	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)		<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)			1	1			1				0							
29573	4	0	1	1	0	0	0	1		(29573) 29573 篾片蛊伤害	篾片蛊	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)		<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)			1	1			1				0							
29573	5	0	1	1	0	0	0	1		(29573) 29573 篾片蛊伤害	篾片蛊	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)		<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)			1	1			1				0							
29574	0	13	1	1	0	0	0	1		(29574) 加强闹须弥刷新	闹须弥	测试技能					1	1			1				0							
29575	1	3396	1	1	0	0	0	1		(29575) 河道_风蜈怒	风蜈·怒	风蜈震怒。					1	1			1				0							
29576	1	0	1	1	0	0	0	1		(29576) 河道_风蜈怒_子技能	风蜈·怒	测试技能					1	1			1				0							
29578	1	0	1	1	0	0	0	1		(29578) 刀墙矩形实际伤害技能	楚河汉界	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1				0							
29579	1	0	1	1	0	0	0	1		(29579) 尝试击杀_定	戮狌·定	测试技能					1	1			1				0							
29580	1	0	1	1	0	0	0	1		(29580) 尝试击杀_灭	灭	灭					1	1			1				0							
29582	1	0	1	1	0	0	0	1		(29582) 花间_天工甲士额外伤害	乱红	<SKILL NeutralDamage>点(+<SKILLEx {D0} {SkillNeutralAP}>)					1	1			1				0							
29583	0	0	1	1	0	0	0	1		(29583) 谢云流_普通攻击	攻击	测试技能					1	1			1				0							
29584	1	0	1	1	0	0	0	1		(29584) 谢云流_远程普通攻击	攻击	测试技能					1	1			1				0							
29585	0	0	1	1	0	0	0	1		(29585) 谢云流_豪气剑空	豪气剑空	测试技能					1	1			1				0							
29586	0	0	1	1	0	0	0	1		(29586) 谢云流_万剑归宗	万剑归宗	测试技能					1	1			1				0							
29587	0	0	1	1	0	0	0	1		(29587) 谢云流_剑冲阴阳	剑冲阴阳	测试技能					1	1			1				0							
29588	1	0	1	1	0	0	0	1		(29588) 谢云流_坐忘无我	坐忘无我	测试技能					1	1			1				0							
29589	0	0	1	1	0	0	0	1		(29589) 谢云流_九转归一	九转归一	测试技能					1	1			1				0							
29590	0	0	1	1	0	0	0	1		(29590) 谢云流_六合独尊_低阶	六合独尊	测试技能					1	1			1				0							
29591	0	0	1	1	0	0	0	1		(29591) 谢云流_六合独尊_高阶	六合独尊	测试技能					1	1			1				0							
29592	1	0	1	1	0	0	0	1		(29592) 谢云流_居合·贯诚_吟唱	居合·贯诚	测试技能					1	1			1				0					1		
29593	0	0	1	1	0	0	0	1		(29593) 谢云流_居合·贯诚_释放	居合·贯诚	测试技能					1	1			1				0							
29594	0	0	1	1	0	0	0	1		(29594) 谢云流_一闪·幻狼_总技能	一闪·幻狼	测试技能					1	1			1				0							
29598	0	0	1	1	0	0	0	1		(29598) 谢云流_一闪·幻狼_L5	一闪·幻狼·伍式	测试技能					1	1			1				0			2				
29599	0	0	1	1	0	0	0	1		(29599) 谢云流_双牙凛闪	双牙凛闪	测试技能					1	1			1				0							
29600	0	0	1	1	0	0	0	1		(29600) 谢云流_一闪·初景	一闪·初景	测试技能					1	1			1				0							
29601	0	0	1	1	0	0	0	1		(29601) 谢云流_纵断千浪_初次	纵断千浪	测试技能					1	1			1				0							
29602	0	0	1	1	0	0	0	1		(29602) 谢云流_纵断千浪_终次	纵断千浪	测试技能					1	1			1				0							
29603	0	0	1	1	0	0	0	1		(29603) 谢云流_百刃斩魔_小	百刃斩魔	测试技能					1	1			1				0					1		
29604	0	0	1	1	0	0	0	1		(29604) 谢云流_百刃斩魔_大	百刃斩魔	测试技能					1	1			1				0							
29605	1	0	1	1	0	0	0	1		(29605) 谢云流_生太极_循环	生太极	测试技能					1	1			1				0							
29606	1	0	1	1	0	0	0	1		(29606) 谢云流_生太极_人剑合一	生太极·人剑合一	测试技能					1	1			1				0							
29607	0	0	1	1	0	0	0	1		(29607) 谢云流_无影无相_循环	无影无相	测试技能					1	1			1				0							
29608	0	0	1	1	0	0	0	1		(29608) 谢云流_无影无相_人剑合一	无影无相·人剑合一	测试技能					1	1			1				0							
29609	1	0	1	1	0	0	0	1		(29609) 谢云流_凌太虚_循环	凌太虚·霄风	测试技能					1	1			1				0							
29610	1	0	1	1	0	0	0	1		(29610) 谢云流_凌太虚_人剑合一	凌太虚·霄风·人剑合一	测试技能					1	1			1				0							
29611	1	0	1	1	0	0	0	1		(29611) 谢云流_碎星辰_循环	碎星辰·返	测试技能					1	1			1				0							
29612	1	0	1	1	0	0	0	1		(29612) 谢云流_碎星辰_人剑合一	碎星辰·返·人剑合一	测试技能					1	1			1				0							
29613	1	0	1	1	0	0	0	1		(29613) 谢云流_韬光养晦_循环	韬光养晦	测试技能					1	1			1				0							
29614	1	0	1	1	0	0	0	1		(29614) 谢云流_韬光养晦_人剑合一	韬光养晦·人剑合一	测试技能					1	1			1				0							
29615	1	0	1	1	0	0	0	1		(29615) 谢云流_吞日月_循环	吞日月·虚空	测试技能					1	1			1				0							
29616	1	0	1	1	0	0	0	1		(29616) 谢云流_吞日月_人剑合一	吞日月·虚空·人剑合一	测试技能					1	1			1				0							
29622	0	0	1	1	0	0	0	1		(29622) 谢云流_精神值过低秒杀	精疲	测试技能					1	1			1				0			0				
29626	0	0	1	1	0	0	0	1		(29626) 乌蒙贵_新尸骨掌法	尸骨掌法	测试技能					1	1			1				0							
29627	0	19435	1	1	0	0	0	1		(29627) 阿基修斯_孤傲战鳍	孤傲战鳍	消耗<MONSTER nSpiritCost 29627>点精神提高自身外功攻击力，持续10秒。\n招式达到三重后，自身在水下施展招式时会额外提高自身外功攻击力，持续时间延长至20秒，且能够在水下呼吸10秒。				辅助技，提高自身一段时间内的伤害，在水中使用效果增强，并可在水下呼吸	0	1			0				0	辅助技，提高自身一段时间内的伤害，在水中使用效果增强，并可在水下呼吸					1	
29628	0	19436	1	1	0	0	0	1		(29628) 阿基修斯_海蛇投枪	海蛇投枪	消耗<MONSTER nEnduranceCost 29628>点耐力，运功2秒后对前方15尺范围内的目标造成<MONSTER nDamage 29628>点外功伤害和<MONSTER nEnduranceDamage 29628>耐力打击并击退5尺；若目标在水中则会被添加不利气劲效果“海蛇投枪·旋涡”：每2秒对周围5尺范围内的目标造成<MONSTER nSpecialValue2 29628>点外功伤害。\n招式达到三重后，目标会被添加“流血”不利气劲效果，“流血”对目标造成的伤害与目标所剩余的耐力值成反比。当目标耐力为0时且拥有“海蛇投枪·旋涡”不利气劲时，会额外对周围5尺范围内的敌人造成<MONSTER nSpecialValue3 29628>点耐力打击。				伤害技，对范围内的敌方目标造成伤害和耐力打击。	0	1			0				0	伤害技，对范围内的敌方目标造成伤害和耐力打击。					1	
29629	0	0	1	1	0	0	0	1		(29629) 阿基修斯_海蛇投枪AOE	海蛇投枪·旋涡	测试技能					1	1			1				0							
29631	0	19455	1	1	0	0	0	1		(29631) 阿基修斯_鲨之息	鲨之息	自身位于地面时会提高自身阴性内功防御力。\n自身位于水中时候可以在水中呼吸，同时每5秒恢复<MONSTER nSpecialValue1 29631>点气血值和<MONSTER nSpecialValue2 29631>点耐力。\n招式达到三重后，在水中的移动速度有所提高。\n招式达到五重后，招式可主动释放，施展招式后会获得化解<MONSTER nSpecialValue4 29631>点阴性内功的护盾，同时获得气劲“鲨之息·水中猎手”：在水下击杀目标时会回复<MONSTER nSpecialValue3 29631>点精神值，持续30秒。若在水中施展招式，则会解除控制状态。				辅助技，可在水下呼吸，并且在水下移动速度增加，施展后有效降低自身受到的伤害效果。	0	1			0				0	辅助技，可在水下呼吸，并且在水下移动速度增加，施展后有效降低自身受到的伤害效果。					1	
29633	0	16443	1	1	0	0	0	1		(29633) 程沐华_特制止血钳	特制止血钳	消耗<MONSTER nEnduranceCost 29633>耐力，运功卸除目标所有的外功不利气劲与流血效果，并使目标获得外功伤害吸收盾。成功卸除后，使目标回复<MONSTER nSpecialValue2 29633>点耐力并持续回复气血值。\n招式达到三重后，目标会额外获得内功伤害吸收盾，并且即使没有成功卸除，目标也会持续回复气血值。				驱散技，驱散目标外功不利气劲与流血效果，并使其获得外功伤害吸收盾。	0	1			0				0	驱散技，驱散自身外功不利气劲与流血效果，并使自身获得外功伤害吸收盾。					1	
29634	0	0	1	1	0	0	0	1		(29634) 谢云流_一闪·幻狼_L3_伤害子技能	一闪·幻狼·叁式	测试技能					1	1			1				0			2				
29635	0	0	1	1	0	0	0	1		(29635) 谢云流_一闪·幻狼_L4_伤害子技能	一闪·幻狼·肆式	测试技能					1	1			1				0			2				
29639	0	16442	1	1	0	0	0	1		(29639) 程沐华_伤寒刺骨针_母技能	伤寒刺骨针	消耗<MONSTER nEnduranceCost 29639>点耐力对目标方向上的第一个敌方目标造成<MONSTER nDamage 29639>点毒性伤害和<MONSTER nSpiritDamage 29639>点精神打击。自身与目标的距离越近，运功时间越短，造成的毒性伤害越高；距离越远，造成的精神打击越高。\n招式达到三重后，若命中的目标精神低于10%，使其定身5秒。				精神打击技，对敌方目标造成毒性伤害和精神打击，且目标精神值低于一定值时定身目标。	0	1			0				0	精神打击技，对敌方目标造成毒性伤害和精神打击，且目标精神值低于一定值时定身目标。					1	
29642	0	0	1	1	0	0	0	1		(29642) 谢云流_气刃法	气刃法	测试技能					1	1			1				0							
