ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
23640	挂梦链	130766	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	12192	2472	0	0	0	0	0	0	0							通用	元气	破防命中	副本									4	1	7												736	7	17	19231	0	0	0	0	6	1	4		35974				1			1				1			2229784
23641	吞空链	130767	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	7622	2472	0	0	0	0	0	0	0							通用	力道	破防命中	副本									4	1	7												736	4	17	12938	0	0	0	0	6	1	4		8397448				1			1				1			543234
23642	飞吟链	130768	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	7622	2472	0	0	0	0	0	0	0							通用	身法	破防命中	副本									4	1	7												736	5	17	12938	0	0	0	0	6	1	4		52445456				1			1				1			1151172
23643	遥音链	130769	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	306	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	1	7												736	9	17	8145	0	0	0	0	6	1	4		4198500				1			1				1			270640
23644	护天链	130770	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	2256	1958	28354	2464	2336	0	0	0	0	0	0							通用	防御	招架命中	副本									4	1	7												736	8	17	20708	0	0	0	0	6	1	4		2098186				1			1				1			5130
23645	惊弦佩	130771	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	2249	2472	0	0	0	0	0	0	0							通用	根骨	会心命中	副本									4	3	7												736	6	17	8145	0	0	0	0	6	1	4		4198512				1			1				1			4464932
23646	挂梦佩	130772	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	2249	2472	0	0	0	0	0	0	0							通用	元气	会心命中	副本									4	3	7												736	7	17	14368	0	0	0	0	6	1	4		35974				1			1				1			2229784
23647	吞空佩	130773	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	664	2472	0	0	0	0	0	0	0							通用	力道	会心命中	副本									4	3	7												736	4	17	13286	0	0	0	0	6	1	4		8397448				1			1				1			543234
23648	飞吟佩	130774	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	664	2472	0	0	0	0	0	0	0							通用	身法	会心命中	副本									4	3	7												736	5	17	17518	0	0	0	0	6	1	4		52445456				1			1				1			1151172
23649	遥音佩	130775	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	2244	21352	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	副本									4	3	7												736	9	17	1624	0	0	0	0	6	1	4		4198500				1			1				1			270640
23650	护天佩	130776	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	2256	1958	28354	2464	2336	0	0	0	0	0	0							通用	防御	闪避命中	副本									4	3	7												736	8	17	18129	0	0	0	0	6	1	4		2098186				1			1				1			5130
23651	惊弦戒	130777	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	29406	2472	0	0	0	0	0	0	0							通用	根骨	急速命中	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
23652	挂梦戒	130778	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	29406	2472	0	0	0	0	0	0	0							通用	元气	急速命中	副本									4	2	7												736	7							6	1	4		35974				1			1				1			2229784
23653	吞空戒	130779	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	29406	2472	0	0	0	0	0	0	0							通用	力道	急速命中	副本									4	2	7												736	4							6	1	4		8397448				1			1				1			543234
23654	飞吟戒	130780	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	29406	2472	0	0	0	0	0	0	0							通用	身法	急速命中	副本									4	2	7												736	5							6	1	4		52445456				1			1				1			1151172
23655	遥音戒	130781	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	306	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	2	7												736	9							6	1	4		4198500				1			1				1			270640
23656	护天戒	130782	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	8701	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	内防急速命中	副本									4	2	7												736	8							6	1	4		2098186				1			1				1			5130
23657	溪风链	130850	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	2249	2472	0	0	0	0	0	0	0							通用	根骨	会心无双	副本									4	1	7												736	6	17	17832	0	0	0	0	6	1	4		4198512				1			1				1			4464932
23658	倦途链	130851	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	2249	2472	0	0	0	0	0	0	0							通用	元气	会心无双	副本									4	1	7												736	7	17	17832	0	0	0	0	6	1	4		35974				1			1				1			2229784
23659	日晚链	130852	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	664	2472	0	0	0	0	0	0	0							通用	力道	会心无双	副本									4	1	7												736	4	17	5006	0	0	0	0	6	1	4		8397448				1			1				1			543234
23660	急雨链	130853	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	664	2472	0	0	0	0	0	0	0							通用	身法	会心无双	副本									4	1	7												736	5	17	5006	0	0	0	0	6	1	4		52445456				1			1				1			1151172
23661	清夜链	130854	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	2244	21352	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	副本									4	1	7												736	9	17	27341	0	0	0	0	6	1	4		4198500				1			1				1			270640
23662	斜阳链	130855	0					4	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	8701	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	内防御劲	副本									4	1	7												736	8	17	2162	0	0	0	0	6	1	4		2098186				1			1				1			5130
23663	溪风坠	130856	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	12192	2472	0	0	0	0	0	0	0							通用	根骨	破防无双	副本									4	3	7												736	6	17	17832	0	0	0	0	6	1	4		4198512				1			1				1			4464932
23664	倦途坠	130857	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	12192	2472	0	0	0	0	0	0	0							通用	元气	破防无双	副本									4	3	7												736	7	17	17832	0	0	0	0	6	1	4		35974				1			1				1			2229784
23665	日晚坠	130858	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	7622	2472	0	0	0	0	0	0	0							通用	力道	破防无双	副本									4	3	7												736	4	17	5006	0	0	0	0	6	1	4		8397448				1			1				1			543234
23666	急雨坠	130859	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	7622	2472	0	0	0	0	0	0	0							通用	身法	破防无双	副本									4	3	7												736	5	17	5006	0	0	0	0	6	1	4		52445456				1			1				1			1151172
23667	清夜坠	130860	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	2244	12306	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本									4	3	7												736	9	17	8145	0	0	0	0	6	1	4		4198500				1			1				1			270640
23668	斜阳坠	130861	0					7	0	319	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	2256	1958	28354	2464	2336	0	0	0	0	0	0							通用	防御	招架命中	副本									4	3	7												736	8	17	2162	0	0	0	0	6	1	4		2098186				1			1				1			5130
23669	溪风戒	130862	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	2249	2472	0	0	0	0	0	0	0							通用	根骨	会心命中	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
23670	倦途戒	130863	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	2249	2472	0	0	0	0	0	0	0							通用	元气	会心命中	副本									4	2	7												736	7							6	1	4		35974				1			1				1			2229784
23671	日晚戒	130864	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	664	2472	0	0	0	0	0	0	0							通用	力道	会心命中	副本									4	2	7												736	4							6	1	4		8397448				1			1				1			543234
23672	急雨戒	130865	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	664	2472	0	0	0	0	0	0	0							通用	身法	会心命中	副本									4	2	7												736	5							6	1	4		52445456				1			1				1			1151172
23673	清夜戒	130866	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	2244	12306	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本									4	2	7												736	9							6	1	4		4198500				1			1				1			270640
23674	斜阳戒	130867	0					5	0	266	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	1996	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	外防急速命中	副本									4	2	7												736	8							6	1	4		2098186				1			1				1			5130
23675	浪沙链	131057	0					4	0	273	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	12192	2472	0	0	0	0	0	0	0							通用	根骨	破防无双	声望									4	1	7												736	6	17	24043	0	0	0	0	6	0	0		4198512				1			0				1			4464932
23676	溟湾链	131058	0					4	0	273	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	12192	2472	0	0	0	0	0	0	0							通用	元气	破防无双	声望									4	1	7												736	7	17	24043	0	0	0	0	6	0	0		35974				1			0				1			2229784
23677	横海链	131059	0					4	0	273	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	7622	2472	0	0	0	0	0	0	0							通用	力道	破防无双	声望									4	1	7												736	4	17	24043	0	0	0	0	6	0	0		8397448				1			0				1			543234
23678	弄潮链	131060	0					4	0	273	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	7622	2472	0	0	0	0	0	0	0							通用	身法	破防无双	声望									4	1	7												736	5	17	24043	0	0	0	0	6	0	0		52445456				1			0				1			1151172
23679	晚汐链	131061	0					4	0	273	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	306	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	声望									4	1	7												736	9	17	8145	0	0	0	0	6	0	0		4198500				1			0				1			270640
23680	伏波链	131062	0					4	0	273	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	8701	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	内防急速	声望									4	1	7												736	8	17	29028	0	0	0	0	6	0	0		2098186				1			0				1			5130
23681	浪沙坠	131063	0					7	0	327	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	492	2249	2472	0	0	0	0	0	0	0							通用	根骨	会心命中	声望									4	3	7												736	6	17	8145	0	0	0	0	6	0	0		4198512				1			0				1			4464932
23682	溟湾坠	131064	0					7	0	327	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	492	2249	2472	0	0	0	0	0	0	0							通用	元气	会心命中	声望									4	3	7												736	7	17	14368	0	0	0	0	6	0	0		35974				1			0				1			2229784
23683	横海坠	131065	0					7	0	327	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	520	664	2472	0	0	0	0	0	0	0							通用	力道	会心命中	声望									4	3	7												736	4	17	13286	0	0	0	0	6	0	0		8397448				1			0				1			543234
23684	弄潮坠	131066	0					7	0	327	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	520	664	2472	0	0	0	0	0	0	0							通用	身法	会心命中	声望									4	3	7												736	5	17	17518	0	0	0	0	6	0	0		52445456				1			0				1			1151172
23685	晚汐坠	131067	0					7	0	327	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	2244	12306	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	声望									4	3	7												736	9	17	8145	0	0	0	0	6	0	0		4198500				1			0				1			270640
23686	伏波坠	131068	0					7	0	327	190	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											540	1996	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	外防命中	声望									4	3	7												736	8	17	3402	0	0	0	0	6	0	0		2098186				1			0				1			5130
23687	池景链	131093	0					4	0	328	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	213	679	7493	2319	0	0	0	0	0	0	0							通用	根骨	会心无双	声望									4	1	7												736	6	17	17832	0	0	0	0	6	0	0		4198512				1			0				1			4464932
23688	年落链	131094	0					4	0	328	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	262	679	7493	2319	0	0	0	0	0	0	0							通用	元气	会心无双	声望									4	1	7												736	7	17	17832	0	0	0	0	6	0	0		35974				1			0				1			2229784
23689	渊澄链	131095	0					4	0	328	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	140	225	1266	2319	0	0	0	0	0	0	0							通用	力道	会心无双	声望									4	1	7												736	4	17	5006	0	0	0	0	6	0	0		8397448				1			0				1			543234
23690	阙岚链	131096	0					4	0	328	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	211	225	1266	2319	0	0	0	0	0	0	0							通用	身法	会心无双	声望									4	1	7												736	5	17	5006	0	0	0	0	6	0	0		52445456				1			0				1			1151172
23691	忘盏链	131097	0					4	0	328	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	124	1323	8095	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	声望									4	1	7												736	9	17	27341	0	0	0	0	6	0	0		4198500				1			0				1			270640
23692	梵天链	131098	0					4	0	328	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											379	1728	18201	12066	2346	0	0	0	0	0	0	0							通用	防御	外防急速	声望									4	1	7												736	8	17	2162	0	0	0	0	6	0	0		2098186				1			0				1			5130
23693	陌宣坠	131099	0					7	0	394	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	213	679	12305	2319	0	0	0	0	0	0	0							通用	根骨	命中无双	声望									4	3	7												736	6	17	66635	0	0	0	0	6	0	0		4198512				1			0				1			4464932
23694	倾安坠	131100	0					7	0	394	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	262	679	12305	2319	0	0	0	0	0	0	0							通用	元气	命中无双	声望									4	3	7												736	7	17	33884	0	0	0	0	6	0	0		35974				1			0				1			2229784
23695	烁旻坠	131101	0					7	0	394	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	140	225	7521	2319	0	0	0	0	0	0	0							通用	力道	命中无双	声望									4	3	7												736	4	17	33885	0	0	0	0	6	0	0		8397448				1			0				1			543234
23696	棕方坠	131102	0					7	0	394	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	211	225	7521	2319	0	0	0	0	0	0	0							通用	身法	命中无双	声望									4	3	7												736	5	17	33885	0	0	0	0	6	0	0		52445456				1			0				1			1151172
23697	盛沽坠	131103	0					7	0	394	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	124	889	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	声望									4	3	7												736	9	17	1624	0	0	0	0	6	0	0		4198500				1			0				1			270640
23698	宴函坠	131104	0					7	0	394	200	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											379	11982	2051	18201	12066	2346	0	0	0	0	0	0							通用	防御	闪避命中	声望									4	3	7												736	8	17	18129	0	0	0	0	6	0	0		2098186				1			0				1			5130
23699	流绯戒	131105	0					5	0	328	200	3	0	0		1	1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	213	679	7493	2319	0	0	0	0	0	0	0							通用	根骨	会心命中	声望									4	2	7												736	6							6	0	0		4198512				1			0				1			4464932
23700	芷墨戒	131106	0					5	0	328	200	3	0	0		1	1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	262	679	7493	2319	0	0	0	0	0	0	0							通用	元气	会心命中	声望									4	2	7												736	7							6	0	0		35974				1			0				1			2229784
23701	无熠戒	131107	0					5	0	328	200	3	0	0		1	1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	140	225	1266	2319	0	0	0	0	0	0	0							通用	力道	会心命中	声望									4	2	7												736	4							6	0	0		8397448				1			0				1			543234
23702	寒城戒	131108	0					5	0	328	200	3	0	0		1	1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	211	225	1266	2319	0	0	0	0	0	0	0							通用	身法	会心命中	声望									4	2	7												736	5							6	0	0		52445456				1			0				1			1151172
23703	长琴戒	131109	0					5	0	328	200	3	0	0		1	1		0		4	atInvalid			atInvalid			atInvalid												5	1											304	124	1323	8095	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	声望									4	2	7												736	9							6	0	0		4198500				1			0				1			270640
23704	挽执戒	131110	0					5	0	328	200	3	0	0		1	1		0		4	atInvalid			atInvalid			atInvalid												5	1											379	1728	18201	12066	2346	0	0	0	0	0	0	0							通用	防御	外防急速	声望									4	2	7												736	8							6	0	0		2098186				1			0				1			5130
23705	获智链	131364	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	1100	8110	2280	0	0	0	0	0	0	0							通用	根骨	会心命中	野外boss									4	1	7												736	6	17	17832	0	0	0	0	6	1	0		4198512				1			0				1			4464932
23706	获旷链	131365	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	1100	8110	2280	0	0	0	0	0	0	0							通用	元气	会心命中	野外boss									4	1	7												736	7	17	17832	0	0	0	0	6	1	0		35974				1			0				1			2229784
23707	获旌链	131366	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	522	692	2280	0	0	0	0	0	0	0							通用	力道	会心命中	野外boss									4	1	7												736	4	17	5006	0	0	0	0	6	1	0		8397448				1			0				1			543234
23708	获旅链	131367	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	522	692	2280	0	0	0	0	0	0	0							通用	身法	会心命中	野外boss									4	1	7												736	5	17	5006	0	0	0	0	6	1	0		52445456				1			0				1			1151172
23709	获愈链	131368	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	1516	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	野外boss									4	1	7												736	9	17	8145	0	0	0	0	6	1	0		4198500				1			0				1			270640
23710	获命链	131369	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											566	9008	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	内防命中	野外boss									4	1	7												736	8	17	2162	0	0	0	0	6	1	0		2098186				1			0				1			5130
23711	获智坠	131370	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	1100	8110	2280	0	0	0	0	0	0	0							通用	根骨	会心命中	野外boss									4	3	7												736	6	17	8145	0	0	0	0	6	1	0		4198512				1			0				1			4464932
23712	获旷坠	131371	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	1100	8110	2280	0	0	0	0	0	0	0							通用	元气	会心命中	野外boss									4	3	7												736	7	17	14368	0	0	0	0	6	1	0		35974				1			0				1			2229784
23713	获旌坠	131372	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	522	692	2280	0	0	0	0	0	0	0							通用	力道	会心命中	野外boss									4	3	7												736	4	17	13286	0	0	0	0	6	1	0		8397448				1			0				1			543234
23714	获旅坠	131373	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	522	692	2280	0	0	0	0	0	0	0							通用	身法	会心命中	野外boss									4	3	7												736	5	17	17518	0	0	0	0	6	1	0		52445456				1			0				1			1151172
23715	获愈坠	131374	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	1511	12306	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	野外boss									4	3	7												736	9	17	8145	0	0	0	0	6	1	0		4198500				1			0				1			270640
23716	获命坠	131375	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											3542	1335	5934	28533	12488	2336	0	0	0	0	0	0							通用	防御	闪避急速	野外boss									4	3	7												736	8	17	2162	0	0	0	0	6	1	0		2098186				1			0				1			5130
23717	获智戒	131376	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	1100	8110	2280	0	0	0	0	0	0	0							通用	根骨	会心命中	野外boss									4	2	7												736	6							6	1	0		4198512				1			0				1			4464932
23718	获旷戒	131377	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	1100	8110	2280	0	0	0	0	0	0	0							通用	元气	会心命中	野外boss									4	2	7												736	7							6	1	0		35974				1			0				1			2229784
23719	获旌戒	131378	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	522	692	2280	0	0	0	0	0	0	0							通用	力道	会心命中	野外boss									4	2	7												736	4							6	1	0		8397448				1			0				1			543234
23720	获旅戒	131379	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	522	692	2280	0	0	0	0	0	0	0							通用	身法	会心命中	野外boss									4	2	7												736	5							6	1	0		52445456				1			0				1			1151172
23721	获愈戒	131380	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	1511	21352	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	野外boss									4	2	7												736	9							6	1	0		4198500				1			0				1			270640
23722	获命戒	131381	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											566	669	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	外防御劲命中	野外boss									4	2	7												736	8							6	1	0		2098186				1			0				1			5130
23723	肃然链	131505	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	1100	14194	2280	0	0	0	0	0	0	0							通用	根骨	破防无双	副本									4	1	7												736	6	17	24043	0	0	0	0	6	1	4		4198512				1			1				1			4464932
23724	肃澹链	131506	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	1100	14194	2280	0	0	0	0	0	0	0							通用	元气	破防无双	副本									4	1	7												736	7	17	24043	0	0	0	0	6	1	4		35974				1			1				1			2229784
23725	肃杀链	131507	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	522	7526	2280	0	0	0	0	0	0	0							通用	力道	破防无双	副本									4	1	7												736	4	17	24043	0	0	0	0	6	1	4		8397448				1			1				1			543234
23726	肃风链	131508	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	522	7526	2280	0	0	0	0	0	0	0							通用	身法	破防无双	副本									4	1	7												736	5	17	24043	0	0	0	0	6	1	4		52445456				1			1				1			1151172
23727	肃和链	131509	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	1511	12306	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本									4	1	7												736	9	17	27341	0	0	0	0	6	1	4		4198500				1			1				1			270640
23728	肃雍链	131510	0					4	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											566	9008	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	内防急速	副本									4	1	7												736	8	17	29028	0	0	0	0	6	1	4		2098186				1			1				1			5130
23729	肃然坠	131511	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	1100	14194	2280	0	0	0	0	0	0	0							通用	根骨	破防命中	副本									4	3	7												736	6	17	8145	0	0	0	0	6	1	4		4198512				1			1				1			4464932
23730	肃澹坠	131512	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	164	1100	14194	2280	0	0	0	0	0	0	0							通用	元气	破防命中	副本									4	3	7												736	7	17	14368	0	0	0	0	6	1	4		35974				1			1				1			2229784
23731	肃杀坠	131513	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	165	522	7526	2280	0	0	0	0	0	0	0							通用	力道	破防命中	副本									4	3	7												736	4	17	13286	0	0	0	0	6	1	4		8397448				1			1				1			543234
23732	肃风坠	131514	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	195	522	7526	2280	0	0	0	0	0	0	0							通用	身法	破防命中	副本									4	3	7												736	5	17	17518	0	0	0	0	6	1	4		52445456				1			1				1			1151172
23733	肃和坠	131515	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	198	1516	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	3	7												736	9	17	1624	0	0	0	0	6	1	4		4198500				1			1				1			270640
23734	肃雍坠	131516	0					7	0	349	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											566	9008	28354	2464	2336	0	0	0	0	0	0	0							通用	防御	内防御劲	副本									4	3	7												736	8	17	29028	0	0	0	0	6	1	4		2098186				1			1				1			5130
23735	肃然戒	131517	0					5	0	291	192	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											258	131	1100	14194	2280	0	0	0	0	0	0	0							通用	根骨	破防命中	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
